  117.500000  122.500000   26.000000   30.000000  5.00000000E-02  5.00000000E-02    2015011612
     -2.2343     -2.4050     -2.5748     -2.7423     -2.9067     -3.0670     -3.2224     -3.3725     -3.5168     -3.6553     -3.7880     -3.9153     -4.0374     -4.1543     -4.2656
     -4.3707     -4.4685     -4.5576     -4.6366     -4.7038     -4.7576     -4.7965     -4.8192     -4.8247     -4.8125     -4.7827     -4.7358     -4.6732     -4.5965     -4.5081
     -4.4103     -4.3055     -4.1960     -4.0840     -3.9710     -3.8584     -3.7466     -3.6356     -3.5241     -3.4105     -3.2920     -3.1660     -3.0296     -2.8804     -2.7168
     -2.5372     -2.3407     -2.1265     -1.8941     -1.6435     -1.3748     -1.0881     -0.7836     -0.4618     -0.1234      0.2306      0.5989      0.9803      1.3735      1.7775
      2.1915      2.6146      3.0458      3.4840      3.9279      4.3760      4.8262      5.2758      5.7217      6.1609      6.5905      7.0075      7.4089      7.7918      8.1527
      8.4883      8.7953      9.0708      9.3124      9.5178      9.6855      9.8141      9.9025      9.9497      9.9553      9.9187      9.8399      9.7193      9.5578      9.3571
      9.1202      8.8507      8.5530      8.2321      7.8931      7.5414      7.1814      6.8169      6.4505      6.0837
     -2.3801     -2.5558     -2.7305     -2.9034     -3.0737     -3.2411     -3.4051     -3.5656     -3.7226     -3.8760     -4.0260     -4.1729     -4.3162     -4.4555     -4.5896
     -4.7171     -4.8357     -4.9434     -5.0376     -5.1164     -5.1773     -5.2187     -5.2392     -5.2378     -5.2145     -5.1700     -5.1054     -5.0228     -4.9248     -4.8146
     -4.6955     -4.5708     -4.4438     -4.3172     -4.1930     -4.0727     -3.9567     -3.8445     -3.7343     -3.6236     -3.5088     -3.3861     -3.2521     -3.1037     -2.9385
     -2.7548     -2.5513     -2.3269     -2.0813     -1.8144     -1.5266     -1.2183     -0.8899     -0.5420     -0.1754      0.2087      0.6089      1.0237      1.4517      1.8916
      2.3425      2.8032      3.2725      3.7494      4.2327      4.7210      5.2127      5.7056      6.1970      6.6843      7.1645      7.6343      8.0906      8.5292      8.9457
